Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1408053752,14.0100671141,10.6936241611,NaN,NaN,NaN,0,0,0
1408053754,NaN,NaN,NaN,0,393.333333333,0,0,0
1408054050,NaN,NaN,NaN,0,431.428571429,0,0,0
1408054051,5.43222591362,8.56046511628,NaN,NaN,NaN,0,0,0
1408054351,4.206,7.659,NaN,NaN,NaN,0,0,0
1408054352,NaN,NaN,NaN,0,427.857142857,0,0,0
1408054651,5.65585284281,6.32073578595,NaN,NaN,NaN,0,0,0
1408054653,NaN,NaN,NaN,0,416.785714286,0,0,0
1408054951,7.69468438538,7.50631229236,NaN,NaN,NaN,0,0,0
1408054955,NaN,NaN,NaN,0,291.071428571,0,0,0
1408055251,6.549,6.169,NaN,NaN,NaN,0,0,0
1408055256,NaN,NaN,NaN,0,124.642857143,0,0,0
1408055551,6.97833333333,5.72433333333,NaN,NaN,NaN,0,0,0
1408055553,NaN,NaN,NaN,0,108.518518519,0,0,0
1408055849,NaN,NaN,NaN,0,98.2142857143,0,0,0
1408055851,3.67,6.64033333333,NaN,NaN,NaN,0,0,0
1408056150,NaN,NaN,NaN,0,96.4285714286,0,0,0
1408056151,4.76333333333,5.32666666667,NaN,NaN,NaN,0,0,0
1408056451,4.78566666667,7.10233333333,NaN,NaN,NaN,0,0,0
1408056452,NaN,NaN,NaN,0,100,0,0,0
1408056751,5.84633333333,6.044,NaN,NaN,NaN,0,0,0
1408056754,NaN,NaN,NaN,0,97.5,0,0,0
1408057052,4.89302325581,6.57973421927,NaN,NaN,NaN,0,0,0
1408057055,NaN,NaN,NaN,0,99.2857142857,0,0,0
1408057352,7.80566666667,5.738,NaN,0,100.740740741,0,0,0
1408057649,NaN,NaN,NaN,0,93.5714285714,0,0,0
1408057652,4.79066666667,7.01233333333,NaN,NaN,NaN,0,0,0
1408057951,NaN,NaN,NaN,0,149.642857143,0,0,0
1408057952,8.7856187291,11.3682274247,NaN,NaN,NaN,0,0,0
1408058251,6.202,7.28966666667,NaN,NaN,NaN,0,0,0
1408058252,NaN,NaN,NaN,0,152.5,0,0,0
1408058552,6.26843853821,8.51162790698,NaN,NaN,NaN,0,0,0
