Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1407362552,11.1719063545,9.13177257525,NaN,NaN,NaN,0,0,0
1407362555,NaN,NaN,NaN,0,648.518518519,0,0,0
1407362851,3.49433333333,5.69,NaN,NaN,NaN,0,0,0
1407362852,NaN,NaN,NaN,0,651.428571429,0,0,0
1407363151,4.27033333333,7.89166666667,NaN,NaN,NaN,0,0,0
1407363153,NaN,NaN,NaN,0,649.642857143,0,0,0
1407363451,5.56933333333,5.69833333333,NaN,NaN,NaN,0,0,0
1407363455,NaN,NaN,NaN,0,650,0,0,0
1407363752,4.15249169435,5.62292358804,NaN,NaN,NaN,0,0,0
1407363757,NaN,NaN,NaN,0,648.571428571,0,0,0
1407364052,5.91337792642,4.5635451505,NaN,NaN,NaN,0,0,0
1407364053,NaN,NaN,NaN,0,552.592592593,0,0,0
1407364350,NaN,NaN,NaN,0,523.928571429,0,0,0
1407364352,4.55348837209,6.52857142857,NaN,NaN,NaN,0,0,0
1407364652,3.787,5.43333333333,NaN,0,519.285714286,0,0,0
1407364952,4.74046822742,5.51371237458,NaN,NaN,NaN,0,0,0
1407364953,NaN,NaN,NaN,0,526.071428571,0,0,0
1407365251,4.48936877076,5.54352159468,NaN,NaN,NaN,0,0,0
1407365255,NaN,NaN,NaN,0,523.928571429,0,0,0
1407365551,4.13733333333,6.00033333333,NaN,NaN,NaN,0,0,0
1407365556,NaN,NaN,NaN,0,516.071428571,0,0,0
1407365851,5.829,5.06366666667,NaN,NaN,NaN,0,0,0
1407365853,NaN,NaN,NaN,0,470.740740741,0,0,0
1407366150,NaN,NaN,NaN,0,534.285714286,0,0,0
1407366151,10.213,8.70833333333,NaN,NaN,NaN,0,0,0
1407366451,5.40501672241,5.36220735786,NaN,NaN,NaN,0,0,0
1407366452,NaN,NaN,NaN,0,391.785714286,0,0,0
1407366751,8.57342192691,13.0674418605,NaN,NaN,NaN,0,0,0
1407366754,NaN,NaN,NaN,0,398.928571429,0,0,0
1407367051,6.225,5.574,NaN,NaN,NaN,0,0,0
1407367055,NaN,NaN,NaN,0,287.857142857,0,0,0
1407367351,4.76066666667,5.867,NaN,NaN,NaN,0,0,0
1407367352,NaN,NaN,NaN,0,322.222222222,0,0,0
1407367649,NaN,NaN,NaN,0,314.285714286,0,0,0
1407367651,3.39666666667,5.853,NaN,NaN,NaN,0,0,0
1407367951,5.167,5.84466666667,NaN,0,316.785714286,0,0,0
1407368251,4.33966666667,5.044,NaN,NaN,NaN,0,0,0
1407368253,NaN,NaN,NaN,0,328.214285714,0,0,0
1407368551,4.789,4.89,NaN,NaN,NaN,0,0,0
1407368554,NaN,NaN,NaN,0,290.714285714,0,0,0
1407368851,3.717,5.525,NaN,0,222.222222222,0,0,0
1407369148,NaN,NaN,NaN,0,237.857142857,0,0,0
1407369151,3.72833333333,5.588,NaN,NaN,NaN,0,0,0
1407369450,NaN,NaN,NaN,0,242.142857143,0,0,0
1407369451,4.32266666667,5.14533333333,NaN,NaN,NaN,0,0,0
1407369751,NaN,NaN,NaN,0,229.642857143,0,0,0
1407369752,6.173089701,4.88837209302,NaN,NaN,NaN,0,0,0
1407370052,4.50466666667,6.28633333333,NaN,NaN,NaN,0,0,0
