Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1407535352,9.33946488294,4.85518394649,NaN,NaN,NaN,0,0,0
1407535354,NaN,NaN,NaN,0,542.142857143,0,0,0
1407535651,4.03,6.237,NaN,NaN,NaN,0,0,0
1407535655,NaN,NaN,NaN,0,531.785714286,0,0,0
1407535951,3.79166666667,6.39266666667,NaN,NaN,NaN,0,0,0
1407535952,NaN,NaN,NaN,0,532.222222222,0,0,0
1407536249,NaN,NaN,NaN,0,693.928571429,0,0,0
1407536251,10.6996655518,12.9494983278,NaN,NaN,NaN,0,0,0
1407536550,NaN,NaN,NaN,0,558.571428571,0,0,0
1407536551,4.21096345515,5.73056478405,NaN,NaN,NaN,0,0,0
1407536851,4.514,7.514,NaN,NaN,NaN,0,0,0
1407536852,NaN,NaN,NaN,0,600.357142857,0,0,0
1407537151,5.01133333333,6.442,NaN,NaN,NaN,0,0,0
1407537153,NaN,NaN,NaN,0,660.714285714,0,0,0
1407537451,5.71433333333,6.16766666667,NaN,NaN,NaN,0,0,0
1407537455,NaN,NaN,NaN,0,632.142857143,0,0,0
1407537751,3.94033333333,7.84366666667,NaN,0,536.296296296,0,0,0
1407538048,NaN,NaN,NaN,0,645.357142857,0,0,0
1407538052,5.47209302326,5.28471760797,NaN,NaN,NaN,0,0,0
1407538350,NaN,NaN,NaN,0,645.357142857,0,0,0
1407538352,5.20668896321,6.4618729097,NaN,NaN,NaN,0,0,0
1407538651,6.51233333333,6.39433333333,NaN,0,643.928571429,0,0,0
1407538951,11.7486666667,8.21766666667,NaN,NaN,NaN,0,0,0
1407538953,NaN,NaN,NaN,0,685.714285714,0,0,0
1407539252,5.07940199336,6.91096345515,NaN,NaN,NaN,0,0,0
1407539255,NaN,NaN,NaN,0,469.285714286,0,0,0
1407539551,NaN,NaN,NaN,0,425.185185185,0,0,0
1407539552,9.193,10.384,NaN,NaN,NaN,0,0,0
1407539848,NaN,NaN,NaN,0,280,0,0,0
1407539852,7.79033333333,6.45566666667,NaN,NaN,NaN,0,0,0
1407540150,NaN,NaN,NaN,0,203.214285714,0,0,0
1407540151,4.46833333333,5.827,NaN,NaN,NaN,0,0,0
1407540451,5.19732441472,7.02842809365,NaN,NaN,NaN,0,0,0
1407540452,NaN,NaN,NaN,0,203.571428571,0,0,0
1407540751,5.94817275748,5.50697674419,NaN,NaN,NaN,0,0,0
1407540754,NaN,NaN,NaN,0,201.785714286,0,0,0
1407541051,4.309,5.28466666667,NaN,NaN,NaN,0,0,0
1407541056,NaN,NaN,NaN,0,205.357142857,0,0,0
1407541351,4.04033333333,6.176,NaN,NaN,NaN,0,0,0
1407541352,NaN,NaN,NaN,0,215.925925926,0,0,0
1407541649,NaN,NaN,NaN,0,206.785714286,0,0,0
1407541651,4.83833333333,5.754,NaN,NaN,NaN,0,0,0
1407541950,NaN,NaN,NaN,0,206.071428571,0,0,0
1407541951,4.30966666667,6.149,NaN,NaN,NaN,0,0,0
1407542251,5.94833333333,6.63233333333,NaN,NaN,NaN,0,0,0
1407542252,NaN,NaN,NaN,0,251.785714286,0,0,0
1407542551,5.99633333333,5.78766666667,NaN,NaN,NaN,0,0,0
1407542553,NaN,NaN,NaN,0,303.928571429,0,0,0
1407542851,4.444,6.15433333333,NaN,NaN,NaN,0,0,0
1407542855,NaN,NaN,NaN,0,300,0,0,0
1407543152,4.57275747508,6.05481727575,NaN,NaN,NaN,0,0,0
1407543156,NaN,NaN,NaN,0,298.928571429,0,0,0
1407543452,3.95266666667,5.84133333333,NaN,0,294.074074074,0,0,0
1407543749,NaN,NaN,NaN,0,281.428571429,0,0,0
1407543752,4.49264214047,5.13244147157,NaN,NaN,NaN,0,0,0
1407544050,NaN,NaN,NaN,0,206.428571429,0,0,0
1407544051,4.08466666667,4.77833333333,NaN,NaN,NaN,0,0,0
1407544352,3.9803986711,5.36279069767,NaN,0,206.428571429,0,0,0
1407544652,4.434,5.96266666667,NaN,NaN,NaN,0,0,0
1407544654,NaN,NaN,NaN,0,205.357142857,0,0,0
1407544952,4.677,6.586,NaN,NaN,NaN,0,0,0
1407544955,NaN,NaN,NaN,0,240,0,0,0
1407545251,6.57759197324,20.0886287625,NaN,NaN,NaN,0,0,0
1407545252,NaN,NaN,NaN,0,632.222222222,0,0,0
1407545548,NaN,NaN,NaN,0,1560.71428571,0,0,0
1407545551,10.2019933555,11.9906976744,NaN,NaN,NaN,0,0,0
1407545850,NaN,NaN,NaN,0,680.357142857,0,0,0
1407545851,15.475,6.75366666667,NaN,NaN,NaN,0,0,0
1407546151,19.3683333333,23.636,NaN,0,851.071428571,0,0,0
1407546451,15.5899665552,14.2822742475,NaN,NaN,NaN,0,0,0
1407546453,NaN,NaN,NaN,0,1081.42857143,0,0,0
1407546751,7.00099667774,6.86146179402,NaN,NaN,NaN,0,0,0
1407546754,NaN,NaN,NaN,0,640.714285714,0,0,0
1407547051,8.807,7.15766666667,NaN,NaN,NaN,0,0,0
1407547056,NaN,NaN,NaN,0,518.571428571,0,0,0
1407547351,3.44066666667,4.76166666667,NaN,NaN,NaN,0,0,0
1407547353,NaN,NaN,NaN,0,396.666666667,0,0,0
1407547649,NaN,NaN,NaN,0,387.857142857,0,0,0
1407547651,4.267,4.749,NaN,NaN,NaN,0,0,0
1407547951,5.454,11.2746666667,NaN,0,405.357142857,0,0,0
1407548252,7.79601328904,5.1,NaN,NaN,NaN,0,0,0
1407548253,NaN,NaN,NaN,0,360.357142857,0,0,0
1407548552,6.97692307692,7.22508361204,NaN,NaN,NaN,0,0,0
1407548555,NaN,NaN,NaN,0,369.642857143,0,0,0
1407548851,6.35866666667,6.016,NaN,0,217.037037037,0,0,0
1407549148,NaN,NaN,NaN,0,198.571428571,0,0,0
1407549151,4.16233333333,5.164,NaN,NaN,NaN,0,0,0
1407549449,NaN,NaN,NaN,0,197.5,0,0,0
1407549451,3.907,6.13466666667,NaN,NaN,NaN,0,0,0
1407549751,NaN,NaN,NaN,0,201.428571429,0,0,0
1407549752,4.94285714286,4.78438538206,NaN,NaN,NaN,0,0,0
1407550052,6.972,9.482,NaN,0,221.428571429,0,0,0
1407550351,3.17692307692,121.838461538,NaN,NaN,NaN,0,0,0
1407550354,NaN,NaN,NaN,0,178.035714286,0,0,0
