Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1408140152,9.47833333333,7.30433333333,NaN,NaN,NaN,0,0,0
1408140155,NaN,NaN,NaN,0,422.142857143,0,0,0
1408140452,4.30434782609,8.80468227425,NaN,NaN,NaN,0,0,0
1408140457,NaN,NaN,NaN,0,438.571428571,0,0,0
1408140752,6.34750830565,8.01362126246,NaN,NaN,NaN,0,0,0
1408140753,NaN,NaN,NaN,0,523.703703704,0,0,0
1408141049,NaN,NaN,NaN,0,528.928571429,0,0,0
1408141052,4.6652173913,6.47391304348,NaN,NaN,NaN,0,0,0
1408141351,4.04433333333,7.14666666667,NaN,0,527.5,0,0,0
1408141651,5.50797342193,6.88405315615,NaN,NaN,NaN,0,0,0
1408141653,NaN,NaN,NaN,0,525,0,0,0
1408141951,7.766,6.62366666667,NaN,NaN,NaN,0,0,0
1408141954,NaN,NaN,NaN,0,534.285714286,0,0,0
1408142251,4.89698996656,7.11739130435,NaN,0,532.962962963,0,0,0
1408142548,NaN,NaN,NaN,0,491.785714286,0,0,0
1408142551,4.82890365449,7.26943521595,NaN,NaN,NaN,0,0,0
1408142850,NaN,NaN,NaN,0,475,0,0,0
1408142851,5.61973244147,6.73277591973,NaN,NaN,NaN,0,0,0
1408143151,5.03023255814,5.95647840532,NaN,0,435.357142857,0,0,0
1408143451,6.067,6.04,NaN,NaN,NaN,0,0,0
1408143453,NaN,NaN,NaN,0,434.285714286,0,0,0
1408143751,7.73033333333,6.73166666667,NaN,NaN,NaN,0,0,0
1408143755,NaN,NaN,NaN,0,428.571428571,0,0,0
1408144052,4.53621262458,7.31594684385,NaN,NaN,NaN,0,0,0
1408144057,NaN,NaN,NaN,0,427.142857143,0,0,0
1408144352,9.01839464883,9.39933110368,NaN,NaN,NaN,0,0,0
1408144353,NaN,NaN,NaN,0,432.222222222,0,0,0
1408144650,NaN,NaN,NaN,0,412.5,0,0,0
1408144652,6.82292358804,8.58139534884,NaN,NaN,NaN,0,0,0
1408144951,NaN,NaN,NaN,0,390.357142857,0,0,0
1408144952,4.88963210702,5.0347826087,NaN,NaN,NaN,0,0,0
1408145251,4.957,6.11133333333,NaN,NaN,NaN,0,0,0
1408145253,NaN,NaN,NaN,0,372.142857143,0,0,0
1408145552,5.80398671096,7.78405315615,NaN,NaN,NaN,0,0,0
1408145555,NaN,NaN,NaN,0,363.928571429,0,0,0
1408145852,7.01333333333,6.10266666667,NaN,NaN,NaN,0,0,0
1408145856,NaN,NaN,NaN,0,224.285714286,0,0,0
1408146152,4.635,5.614,NaN,NaN,NaN,0,0,0
1408146153,NaN,NaN,NaN,0,201.481481481,0,0,0
1408146450,NaN,NaN,NaN,0,293.928571429,0,0,0
1408146452,4.11266666667,6.97066666667,NaN,NaN,NaN,0,0,0
1408146751,3.91739130435,5.22909698997,NaN,0,300,0,0,0
1408147051,5.49933554817,7.02292358804,NaN,NaN,NaN,0,0,0
1408147053,NaN,NaN,NaN,0,296.071428571,0,0,0
1408147351,5.85466666667,5.353,NaN,NaN,NaN,0,0,0
1408147354,NaN,NaN,NaN,0,330.357142857,0,0,0
1408147651,4.544,5.55233333333,NaN,NaN,NaN,0,0,0
1408147656,NaN,NaN,NaN,0,355.357142857,0,0,0
1408147951,6.39166666667,5.818,NaN,NaN,NaN,0,0,0
1408147953,NaN,NaN,NaN,0,269.259259259,0,0,0
1408148249,NaN,NaN,NaN,0,202.857142857,0,0,0
1408148251,5.08966666667,6.48633333333,NaN,NaN,NaN,0,0,0
1408148551,3.50066666667,5.148,NaN,0,200.714285714,0,0,0
1408148851,4.52433333333,5.57033333333,NaN,NaN,NaN,0,0,0
1408148853,NaN,NaN,NaN,0,203.928571429,0,0,0
1408149151,4.19166666667,7.24,NaN,NaN,NaN,0,0,0
