Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W]
1407181951,6.244,5.08133333333,NaN,NaN,NaN
1407182251,4.80666666667,7.068,NaN,0,1128.92857143
1407182551,7.586,5.519,NaN,NaN,NaN
1407182552,NaN,NaN,NaN,0,1142.5
1407182851,5.03766666667,6.602,NaN,NaN,NaN
1407182852,NaN,NaN,NaN,0,1142.14285714
1407183151,8.19066666667,10.5676666667,NaN,NaN,NaN
1407183153,NaN,NaN,NaN,0,1039.28571429
1407183451,4.76866666667,6.747,NaN,NaN,NaN
1407183454,NaN,NaN,NaN,0,1054.64285714
1407183752,5.66478405316,6.92093023256,NaN,NaN,NaN
1407183755,NaN,NaN,NaN,0,1072.85714286
1407184052,7.60100334448,6.16321070234,NaN,NaN,NaN
1407184056,NaN,NaN,NaN,0,976.785714286
1407184351,7.71,7.82066666667,NaN,0,955.185185185
1407184648,NaN,NaN,NaN,0,1003.92857143
1407184652,8.89368770764,11.3833887043,NaN,NaN,NaN
1407184948,NaN,NaN,NaN,0,996.428571429
1407184952,8.17424749164,9.63678929766,NaN,NaN,NaN
1407185249,NaN,NaN,NaN,0,889.285714286
1407185251,8.85182724252,7.25049833887,NaN,NaN,NaN
1407185551,5.26166666667,6.379,NaN,0,695.714285714
1407185851,4.75866666667,5.44866666667,NaN,0,645
1407186151,3.53311036789,357.451839465,NaN,NaN,NaN
1407186152,NaN,NaN,NaN,0,318.571428571
1407186451,0,552.639202658,NaN,NaN,NaN
1407186454,NaN,NaN,NaN,7.75,0
1407186751,0,548.790333333,NaN,NaN,NaN
1407186754,NaN,NaN,NaN,0,474.535714286
1407187051,0,545.249666667,NaN,NaN,NaN
1407187056,NaN,NaN,NaN,0,954.571428571
1407187351,0,543.36,NaN,190.407407407,0
1407187647,NaN,NaN,NaN,1150.82142857,0
1407187651,0,542.982,NaN,NaN,NaN
1407187948,NaN,NaN,NaN,0,182.107142857
1407187952,0,544.754152824,NaN,NaN,NaN
1407188249,NaN,NaN,NaN,369.285714286,0
1407188252,0,540.600668896,NaN,NaN,NaN
1407188550,NaN,NaN,NaN,1340.64285714,0
1407188551,0,542.834666667,NaN,NaN,NaN
1407188851,NaN,NaN,NaN,0,1061.85714286
1407188852,0,554.210963455,NaN,NaN,NaN
1407189152,0,643.100666667,NaN,1126.07142857,0
1407189452,0,635.93,NaN,NaN,NaN
1407189453,NaN,NaN,NaN,0,309.428571429
