Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1407794552,9.99966555184,7.12976588629,NaN,NaN,NaN,0,0,0
1407794555,NaN,NaN,NaN,0,188.571428571,0,0,0
1407794851,4.47066666667,7.08766666667,NaN,0,115.555555556,0,0,0
1407795148,NaN,NaN,NaN,0,106.428571429,0,0,0
1407795152,5.26179401993,5.81561461794,NaN,NaN,NaN,0,0,0
1407795449,NaN,NaN,NaN,0,100,0,0,0
1407795452,3.91505016722,5.01739130435,NaN,NaN,NaN,0,0,0
1407795751,3.743,5.48066666667,NaN,0,104.285714286,0,0,0
1407796051,6.92566666667,11.1006666667,NaN,NaN,NaN,0,0,0
1407796053,NaN,NaN,NaN,0,167.5,0,0,0
1407796352,5.76046511628,6.39966777409,NaN,NaN,NaN,0,0,0
1407796355,NaN,NaN,NaN,0,212.857142857,0,0,0
1407796651,NaN,NaN,NaN,0,197.777777778,0,0,0
1407796652,4.94347826087,5.87558528428,NaN,NaN,NaN,0,0,0
1407796948,NaN,NaN,NaN,0,197.857142857,0,0,0
1407796952,5.06511627907,7.0292358804,NaN,NaN,NaN,0,0,0
1407797250,NaN,NaN,NaN,0,196.428571429,0,0,0
1407797251,4.42341137124,4.16688963211,NaN,NaN,NaN,0,0,0
1407797551,5.11528239203,4.63588039867,NaN,NaN,NaN,0,0,0
1407797552,NaN,NaN,NaN,0,189.642857143,0,0,0
1407797851,4.508,6.48333333333,NaN,NaN,NaN,0,0,0
1407797853,NaN,NaN,NaN,0,104.285714286,0,0,0
1407798151,6.176,4.42333333333,NaN,NaN,NaN,0,0,0
1407798155,NaN,NaN,NaN,0,103.214285714,0,0,0
1407798451,4.743,5.11733333333,NaN,NaN,NaN,0,0,0
1407798452,NaN,NaN,NaN,0,104.074074074,0,0,0
1407798748,NaN,NaN,NaN,0,113.214285714,0,0,0
1407798751,8.463,11.281,NaN,NaN,NaN,0,0,0
1407799050,NaN,NaN,NaN,0,103.928571429,0,0,0
1407799051,3.93533333333,5.382,NaN,NaN,NaN,0,0,0
1407799351,3.57033333333,5.436,NaN,NaN,NaN,0,0,0
1407799352,NaN,NaN,NaN,0,102.5,0,0,0
1407799651,5.09933333333,4.65066666667,NaN,NaN,NaN,0,0,0
1407799654,NaN,NaN,NaN,0,105.357142857,0,0,0
1407799952,3.70332225914,6.21528239203,NaN,NaN,NaN,0,0,0
1407799956,NaN,NaN,NaN,0,101.071428571,0,0,0
1407800252,5.4602006689,6.05986622074,NaN,NaN,NaN,0,0,0
1407800257,NaN,NaN,NaN,0,101.428571429,0,0,0
1407800551,4.213,5.68866666667,NaN,NaN,NaN,0,0,0
1407800553,NaN,NaN,NaN,0,100.37037037,0,0,0
1407800850,NaN,NaN,NaN,0,113.571428571,0,0,0
1407800851,4.32066666667,5.92033333333,NaN,NaN,NaN,0,0,0
1407801151,NaN,NaN,NaN,0,194.642857143,0,0,0
1407801152,4.56877076412,6.80797342193,NaN,NaN,NaN,0,0,0
1407801452,4.15317725753,5.86555183946,NaN,NaN,NaN,0,0,0
1407801453,NaN,NaN,NaN,0,203.214285714,0,0,0
1407801751,6.39666666667,3.58033333333,NaN,NaN,NaN,0,0,0
1407801754,NaN,NaN,NaN,0,202.5,0,0,0
1407802051,3.93,6.428,NaN,0,210,0,0,0
1407802347,NaN,NaN,NaN,0,206.428571429,0,0,0
1407802350,3.71033333333,6.03366666667,NaN,NaN,NaN,0,0,0
1407802649,NaN,NaN,NaN,0,200.357142857,0,0,0
1407802651,5.28704318937,5.46644518272,NaN,NaN,NaN,0,0,0
1407802951,4.32533333333,5.79766666667,NaN,0,106.428571429,0,0,0
1407803251,3.76566666667,5.29733333333,NaN,NaN,NaN,0,0,0
1407803252,NaN,NaN,NaN,0,103.214285714,0,0,0
1407803551,4.79566666667,4.99866666667,NaN,NaN,NaN,0,0,0
1407803554,NaN,NaN,NaN,0,102.142857143,0,0,0
1407803852,3.75182724252,5.326910299,NaN,NaN,NaN,0,0,0
1407803856,NaN,NaN,NaN,0,107.142857143,0,0,0
1407804152,4.28628762542,5.23612040134,NaN,NaN,NaN,0,0,0
1407804153,NaN,NaN,NaN,0,101.111111111,0,0,0
1407804449,NaN,NaN,NaN,0,104.642857143,0,0,0
1407804451,5.14766666667,5.38366666667,NaN,NaN,NaN,0,0,0
1407804751,3.53766666667,5.14566666667,NaN,0,99.6428571429,0,0,0
1407805051,3.53366666667,4.78133333333,NaN,NaN,NaN,0,0,0
