Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1408572152,8.51973244147,6.21036789298,NaN,NaN,NaN,0,0,0
1408572153,NaN,NaN,NaN,0,220,0,0,0
1408572448,NaN,NaN,NaN,0,271.428571429,0,0,0
1408572451,3.70566666667,6.24933333333,NaN,NaN,NaN,0,0,0
1408572749,NaN,NaN,NaN,0,238.214285714,0,0,0
1408572752,4.68272425249,7.126910299,NaN,NaN,NaN,0,0,0
1408573050,NaN,NaN,NaN,0,207.857142857,0,0,0
1408573051,5.58866666667,5.71233333333,NaN,NaN,NaN,0,0,0
1408573351,3.59331103679,7.23779264214,NaN,0,202.142857143,0,0,0
1408573651,4.43853820598,5.43089700997,NaN,NaN,NaN,0,0,0
1408573652,NaN,NaN,NaN,0,209.285714286,0,0,0
1408573951,6.16666666667,7.05333333333,NaN,NaN,NaN,0,0,0
1408573953,NaN,NaN,NaN,0,242.857142857,0,0,0
1408574251,3.94347826087,5.6983277592,NaN,NaN,NaN,0,0,0
1408574255,NaN,NaN,NaN,0,267.5,0,0,0
1408574551,6.40797342193,9.43621262458,NaN,NaN,NaN,0,0,0
1408574556,NaN,NaN,NaN,0,297.5,0,0,0
1408574851,5.10333333333,6.22666666667,NaN,NaN,NaN,0,0,0
1408574852,NaN,NaN,NaN,0,304.814814815,0,0,0
1408575148,NaN,NaN,NaN,0,303.214285714,0,0,0
1408575151,4.28666666667,4.59266666667,NaN,NaN,NaN,0,0,0
1408575449,NaN,NaN,NaN,0,305,0,0,0
1408575451,5.43333333333,5.49166666667,NaN,NaN,NaN,0,0,0
1408575750,NaN,NaN,NaN,0,364.285714286,0,0,0
1408575751,6.49066666667,5.393,NaN,NaN,NaN,0,0,0
1408576051,6.74433333333,5.82433333333,NaN,0,280.357142857,0,0,0
1408576351,7.458,9.42666666667,NaN,NaN,NaN,0,0,0
1408576352,NaN,NaN,NaN,0,212.857142857,0,0,0
1408576651,3.24266666667,5.346,NaN,NaN,NaN,0,0,0
1408576653,NaN,NaN,NaN,0,206.785714286,0,0,0
1408576952,3.78637873754,6.01096345515,NaN,NaN,NaN,0,0,0
1408576954,NaN,NaN,NaN,0,207.142857143,0,0,0
1408577252,4.03210702341,6.30836120401,NaN,NaN,NaN,0,0,0
1408577255,NaN,NaN,NaN,0,241.071428571,0,0,0
1408577552,5.28737541528,4.90531561462,NaN,NaN,NaN,0,0,0
1408577556,NaN,NaN,NaN,0,268.214285714,0,0,0
1408577852,6.084,5.941,NaN,0,207.407407407,0,0,0
1408578148,NaN,NaN,NaN,0,208.928571429,0,0,0
