Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1408917751,0,582.026333333,NaN,NaN,NaN,0,0,0
1408917755,NaN,NaN,NaN,94.7142857143,0,0,0,0
1408918051,0,638.004,NaN,NaN,NaN,0,0,0
1408918056,NaN,NaN,NaN,675.321428571,0,0,0,0
1408918351,0,697.562333333,NaN,NaN,NaN,0,0,0
1408918353,NaN,NaN,NaN,202.148148148,0,0,0,0
1408918649,NaN,NaN,NaN,10,0,0,0,0
1408918651,0,709.888333333,NaN,NaN,NaN,0,0,0
1408918950,NaN,NaN,NaN,0,371.892857143,0,0,0
1408918951,0,672.756666667,NaN,NaN,NaN,0,0,0
1408919251,0,654.876333333,NaN,NaN,NaN,0,0,0
1408919252,NaN,NaN,NaN,10,0,0,0,0
1408919551,0,578.085666667,NaN,NaN,NaN,0,0,0
1408919553,NaN,NaN,NaN,599.392857143,0,0,0,0
1408919851,0,580.772333333,NaN,NaN,NaN,0,0,0
1408919854,NaN,NaN,NaN,326.892857143,0,0,0,0
1408920151,0,595.069666667,NaN,NaN,NaN,0,0,0
1408920155,NaN,NaN,NaN,1269.21428571,0,0,0,0
1408920452,0,559.523255814,NaN,NaN,NaN,0,0,0
1408920456,NaN,NaN,NaN,0,650.928571429,0,0,0
1408920751,NaN,NaN,NaN,0,478.592592593,0,0,0
1408920752,0,558.113712375,NaN,NaN,NaN,0,0,0
1408921048,NaN,NaN,NaN,10,0,0,0,0
1408921052,0,562.395681063,NaN,NaN,NaN,0,0,0
1408921349,NaN,NaN,NaN,121.535714286,0,0,0,0
1408921352,0,610.320666667,NaN,NaN,NaN,0,0,0
1408921650,NaN,NaN,NaN,112.642857143,0,0,0,0
1408921652,0,547.793311037,NaN,NaN,NaN,0,0,0
1408921951,NaN,NaN,NaN,215.357142857,0,0,0,0
1408921952,0,233.443521595,NaN,NaN,NaN,0,0,0
1408922252,0,230.951,NaN,112.642857143,0,0,0,0
1408922551,0,252.011705686,NaN,NaN,NaN,0,0,0
1408922553,NaN,NaN,NaN,10,0,0,0,0
1408922851,0,269.291362126,NaN,NaN,NaN,0,0,0
1408922854,NaN,NaN,NaN,1363,0,0,0,0
1408923151,0,233.112666667,NaN,NaN,NaN,0,0,0
1408923155,NaN,NaN,NaN,10,0,0,0,0
1408923452,0,309.542524917,NaN,NaN,NaN,0,0,0
1408923456,NaN,NaN,NaN,10,0,0,0,0
1408923752,0,339.737458194,NaN,10,0,0,0,0
1408924049,NaN,NaN,NaN,0,753.607142857,0,0,0
1408924051,0,397.274333333,NaN,NaN,NaN,0,0,0
1408924350,NaN,NaN,NaN,300.214285714,0,0,0,0
1408924351,0,354.827,NaN,NaN,NaN,0,0,0
1408924651,0,261.12,NaN,0,179.785714286,0,0,0
1408924951,0,215.891,NaN,NaN,NaN,0,0,0
1408924952,NaN,NaN,NaN,10,0,0,0,0
1408925251,0,278.415,NaN,NaN,NaN,0,0,0
1408925253,NaN,NaN,NaN,300.214285714,0,0,0,0
1408925551,0,286.446333333,NaN,NaN,NaN,0,0,0
1408925554,NaN,NaN,NaN,10,0,0,0,0
1408925852,0,239.627574751,NaN,NaN,NaN,0,0,0
1408925856,NaN,NaN,NaN,10,0,0,0,0
1408926152,0,230.652842809,NaN,10,0,0,0,0
1408926448,NaN,NaN,NaN,10,0,0,0,0
1408926451,0,239.144,NaN,NaN,NaN,0,0,0
1408926749,NaN,NaN,NaN,0,1329.71428571,0,0,0
1408926752,0,292.648504983,NaN,NaN,NaN,0,0,0
1408927050,NaN,NaN,NaN,10,0,0,0,0
1408927052,0,256.439666667,NaN,NaN,NaN,0,0,0
1408927351,0,226.975250836,NaN,0,264.678571429,0,0,0
1408927650,0,216.962,NaN,NaN,NaN,0,0,0
1408927652,NaN,NaN,NaN,601.607142857,0,0,0,0
1408927951,0,271.790697674,NaN,NaN,NaN,0,0,0
1408927953,NaN,NaN,NaN,789.142857143,0,0,0,0
1408928251,0,302.936666667,NaN,NaN,NaN,0,0,0
1408928254,NaN,NaN,NaN,0,264.678571429,0,0,0
1408928551,0,316.451333333,NaN,NaN,NaN,0,0,0
1408928555,NaN,NaN,NaN,485.535714286,0,0,0,0
1408928852,0,337.479069767,NaN,NaN,NaN,0,0,0
1408928857,NaN,NaN,NaN,184.107142857,0,0,0,0
1408929152,0,320.345819398,NaN,NaN,NaN,0,0,0
1408929153,NaN,NaN,NaN,10,0,0,0,0
1408929448,NaN,NaN,NaN,10,0,0,0,0
1408929451,0,372.893333333,NaN,NaN,NaN,0,0,0
1408929749,NaN,NaN,NaN,277.892857143,0,0,0,0
1408929751,0,362.82,NaN,NaN,NaN,0,0,0
1408930050,NaN,NaN,NaN,664.142857143,0,0,0,0
1408930051,0,266.025666667,NaN,NaN,NaN,0,0,0
1408930351,0,260.841,NaN,626.142857143,0,0,0,0
1408930651,0,252.860666667,NaN,NaN,NaN,0,0,0
1408930653,NaN,NaN,NaN,626.142857143,0,0,0,0
1408930951,0,287.026333333,NaN,NaN,NaN,0,0,0
1408930954,NaN,NaN,NaN,10,0,0,0,0
1408931252,0,225.252159468,NaN,NaN,NaN,0,0,0
1408931255,NaN,NaN,NaN,0,108.357142857,0,0,0
1408931552,0,240.667333333,NaN,NaN,NaN,0,0,0
1408931556,NaN,NaN,NaN,1505.85714286,0,0,0,0
1408931852,0,246.264333333,NaN,NaN,NaN,0,0,0
1408931853,NaN,NaN,NaN,10,0,0,0,0
1408932149,NaN,NaN,NaN,0,612.964285714,0,0,0
1408932152,0,295.112666667,NaN,NaN,NaN,0,0,0
1408932450,NaN,NaN,NaN,0,414.285714286,0,0,0
1408932452,0,248.406333333,NaN,NaN,NaN,0,0,0
1408932750,NaN,NaN,NaN,0,601.785714286,0,0,0
1408932751,0,218.084280936,NaN,NaN,NaN,0,0,0
1408933050,0,235.589,NaN,NaN,NaN,0,0,0
1408933051,NaN,NaN,NaN,10,0,0,0,0
1408933351,0,273.254817276,NaN,NaN,NaN,0,0,0
1408933353,NaN,NaN,NaN,10,0,0,0,0
1408933651,0,298.683666667,NaN,NaN,NaN,0,0,0
1408933654,NaN,NaN,NaN,10,0,0,0,0
1408933951,0,313.307333333,NaN,NaN,NaN,0,0,0
1408933955,NaN,NaN,NaN,10,0,0,0,0
1408934252,0,338.574750831,NaN,NaN,NaN,0,0,0
1408934256,NaN,NaN,NaN,10,0,0,0,0
1408934552,0,449.262876254,NaN,10,0,0,0,0
1408934848,NaN,NaN,NaN,10,0,0,0,0
1408934851,0,536.925666667,NaN,NaN,NaN,0,0,0
1408935150,NaN,NaN,NaN,10,0,0,0,0
1408935151,0,462.429333333,NaN,NaN,NaN,0,0,0
1408935450,NaN,NaN,NaN,10,0,0,0,0
1408935451,0,351.195333333,NaN,NaN,NaN,0,0,0
1408935751,0,1180.561,NaN,NaN,NaN,0,0,0
1408935752,NaN,NaN,NaN,11.7857142857,0,0,0,0
1408936052,0,398.087043189,NaN,10,0,0,0,0
1408936352,0,438.692307692,NaN,NaN,NaN,0,0,0
1408936354,NaN,NaN,NaN,289.035714286,0,0,0,0
1408936651,0,386.117,NaN,NaN,NaN,0,0,0
1408936655,NaN,NaN,NaN,10,0,0,0,0
1408936952,0,457.73089701,NaN,NaN,NaN,0,0,0
1408936956,NaN,NaN,NaN,10,0,0,0,0
1408937251,NaN,NaN,NaN,10,0,0,0,0
1408937252,0,427.570666667,NaN,NaN,NaN,0,0,0
1408937548,NaN,NaN,NaN,10,0,0,0,0
