Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1408485752,6.6610738255,4.50503355705,NaN,NaN,NaN,0,0,0
1408485756,NaN,NaN,NaN,0,309.259259259,0,0,0
1408486051,4.59568106312,5.50863787375,NaN,NaN,NaN,0,0,0
1408486052,NaN,NaN,NaN,0,306.785714286,0,0,0
1408486351,5.09566666667,5.594,NaN,NaN,NaN,0,0,0
1408486353,NaN,NaN,NaN,0,300.714285714,0,0,0
1408486651,4.96856187291,7.80903010033,NaN,NaN,NaN,0,0,0
1408486654,NaN,NaN,NaN,0,271.071428571,0,0,0
1408486951,4.66411960133,6.11328903654,NaN,NaN,NaN,0,0,0
1408486956,NaN,NaN,NaN,0,272.857142857,0,0,0
1408487251,6.01066666667,5.61133333333,NaN,NaN,NaN,0,0,0
1408487256,NaN,NaN,NaN,0,222.142857143,0,0,0
1408487551,5.18066666667,8.074,NaN,NaN,NaN,0,0,0
1408487552,NaN,NaN,NaN,0,219.62962963,0,0,0
1408487849,NaN,NaN,NaN,0,210,0,0,0
1408487851,4.968,5.25233333333,NaN,NaN,NaN,0,0,0
1408488150,NaN,NaN,NaN,0,211.428571429,0,0,0
1408488152,3.13089700997,6.72358803987,NaN,NaN,NaN,0,0,0
1408488451,NaN,NaN,NaN,0,273.571428571,0,0,0
1408488452,4.50133779264,5.51404682274,NaN,NaN,NaN,0,0,0
1408488751,4.78,5.24266666667,NaN,NaN,NaN,0,0,0
1408488752,NaN,NaN,NaN,0,250,0,0,0
1408489051,4.29633333333,5.47966666667,NaN,NaN,NaN,0,0,0
1408489053,NaN,NaN,NaN,0,209.642857143,0,0,0
1408489352,5.81627906977,4.21262458472,NaN,NaN,NaN,0,0,0
1408489354,NaN,NaN,NaN,0,215,0,0,0
1408489652,5.12107023411,5.62742474916,NaN,NaN,NaN,0,0,0
1408489655,NaN,NaN,NaN,0,210.714285714,0,0,0
1408489951,6.97033333333,11.1903333333,NaN,0,262.592592593,0,0,0
1408490248,NaN,NaN,NaN,0,261.071428571,0,0,0
1408490252,6.13255813953,5.98205980066,NaN,NaN,NaN,0,0,0
1408490549,NaN,NaN,NaN,0,206.428571429,0,0,0
1408490552,3.82508361204,6.05719063545,NaN,NaN,NaN,0,0,0
1408490850,NaN,NaN,NaN,0,209.642857143,0,0,0
1408490851,5.35581395349,5.39235880399,NaN,NaN,NaN,0,0,0
1408491151,6.42566666667,8.52533333333,NaN,0,266.785714286,0,0,0
1408491451,4.43612040134,7.0237458194,NaN,NaN,NaN,0,0,0
1408491452,NaN,NaN,NaN,0,329.285714286,0,0,0
1408491751,4.05946843854,6.09368770764,NaN,NaN,NaN,0,0,0
1408491753,NaN,NaN,NaN,0,392.5,0,0,0
1408492051,4.74466666667,5.051,NaN,NaN,NaN,0,0,0
1408492055,NaN,NaN,NaN,0,323.571428571,0,0,0
1408492351,4.69233333333,5.16066666667,NaN,NaN,NaN,0,0,0
1408492356,NaN,NaN,NaN,0,300.357142857,0,0,0
1408492651,4.214,4.796,NaN,NaN,NaN,0,0,0
1408492653,NaN,NaN,NaN,0,296.666666667,0,0,0
1408492949,NaN,NaN,NaN,0,216.785714286,0,0,0
1408492951,6.588,4.546,NaN,NaN,NaN,0,0,0
1408493249,NaN,NaN,NaN,0,246.785714286,0,0,0
1408493251,3.716,7.24633333333,NaN,NaN,NaN,0,0,0
1408493550,NaN,NaN,NaN,0,265.714285714,0,0,0
1408493552,4.97242524917,6.20830564784,NaN,NaN,NaN,0,0,0
1408493852,4.83010033445,6.37056856187,NaN,0,210.714285714,0,0,0
1408494151,4.14766666667,5.312,NaN,NaN,NaN,0,0,0
1408494153,NaN,NaN,NaN,0,207.5,0,0,0
1408494452,4.79235880399,5.926910299,NaN,NaN,NaN,0,0,0
1408494453,NaN,NaN,NaN,0,211.785714286,0,0,0
1408494752,4.15652173913,6.36220735786,NaN,NaN,NaN,0,0,0
1408494755,NaN,NaN,NaN,0,257.5,0,0,0
1408495052,3.80365448505,5.61495016611,NaN,NaN,NaN,0,0,0
1408495056,NaN,NaN,NaN,0,273.928571429,0,0,0
1408495352,5.79197324415,4.49632107023,NaN,0,217.407407407,0,0,0
1408495648,NaN,NaN,NaN,0,204.642857143,0,0,0
1408495651,3.63033333333,5.60266666667,NaN,NaN,NaN,0,0,0
1408495949,NaN,NaN,NaN,0,207.857142857,0,0,0
1408495951,4.25415282392,4.92059800664,NaN,NaN,NaN,0,0,0
1408496250,NaN,NaN,NaN,0,227.857142857,0,0,0
1408496251,4.85666666667,6.147,NaN,NaN,NaN,0,0,0
1408496551,4.259,5.76566666667,NaN,0,271.428571429,0,0,0
1408496851,4.65933333333,4.85933333333,NaN,NaN,NaN,0,0,0
1408496852,NaN,NaN,NaN,0,226.785714286,0,0,0
1408497151,5.19566666667,7.99233333333,NaN,NaN,NaN,0,0,0
1408497154,NaN,NaN,NaN,0,230.357142857,0,0,0
1408497451,3.849,5.441,NaN,NaN,NaN,0,0,0
1408497455,NaN,NaN,NaN,0,335,0,0,0
1408497751,4.33033333333,5.15866666667,NaN,0,313.703703704,0,0,0
1408498047,NaN,NaN,NaN,0,365,0,0,0
1408498051,4.21966666667,5.79,NaN,NaN,NaN,0,0,0
1408498348,NaN,NaN,NaN,0,330.714285714,0,0,0
1408498351,5.693,5.27833333333,NaN,NaN,NaN,0,0,0
1408498649,NaN,NaN,NaN,0,291.785714286,0,0,0
1408498651,3.55933333333,5.46166666667,NaN,NaN,NaN,0,0,0
1408498950,NaN,NaN,NaN,0,244.285714286,0,0,0
1408498951,5.41666666667,5.00133333333,NaN,NaN,NaN,0,0,0
1408499251,4.56333333333,5.272,NaN,0,206.428571429,0,0,0
1408499552,3.94817275748,6.00431893688,NaN,0,268.571428571,0,0,0
1408499852,5.25351170569,6.42943143813,NaN,NaN,NaN,0,0,0
1408499853,NaN,NaN,NaN,0,267.5,0,0,0
1408500151,5.504,6.03866666667,NaN,NaN,NaN,0,0,0
1408500154,NaN,NaN,NaN,0,223.214285714,0,0,0
1408500452,5.0196013289,5.79136212625,NaN,NaN,NaN,0,0,0
1408500455,NaN,NaN,NaN,0,213.571428571,0,0,0
1408500752,5.25166666667,6.912,NaN,NaN,NaN,0,0,0
1408500756,NaN,NaN,NaN,0,213.928571429,0,0,0
1408501052,4.50533333333,6.246,NaN,NaN,NaN,0,0,0
1408501053,NaN,NaN,NaN,0,269.259259259,0,0,0
1408501348,NaN,NaN,NaN,0,256.428571429,0,0,0
1408501351,5.64533333333,6.03966666667,NaN,NaN,NaN,0,0,0
1408501649,NaN,NaN,NaN,0,212.142857143,0,0,0
1408501651,4.1652173913,4.0127090301,NaN,NaN,NaN,0,0,0
1408501950,NaN,NaN,NaN,0,220,0,0,0
1408501951,3.37873754153,6.69102990033,NaN,NaN,NaN,0,0,0
1408502251,6.84866666667,7.22833333333,NaN,0,304.642857143,0,0,0
1408502551,3.39133333333,5.70033333333,NaN,NaN,NaN,0,0,0
1408502552,NaN,NaN,NaN,0,310,0,0,0
1408502851,5.48666666667,6.509,NaN,NaN,NaN,0,0,0
1408502854,NaN,NaN,NaN,0,274.642857143,0,0,0
1408503151,46.2053333333,48.16,NaN,NaN,NaN,0,0,0
1408503155,NaN,NaN,NaN,0,539.642857143,0,0,0
1408503451,9.653,10.7343333333,NaN,NaN,NaN,0,0,0
1408503456,NaN,NaN,NaN,0,471.428571429,0,0,0
1408503751,6.946,7.40366666667,NaN,NaN,NaN,0,0,0
1408503753,NaN,NaN,NaN,0,469.259259259,0,0,0
1408504048,NaN,NaN,NaN,0,498.571428571,0,0,0
1408504051,4.42833333333,5.96366666667,NaN,NaN,NaN,0,0,0
1408504349,NaN,NaN,NaN,0,504.285714286,0,0,0
1408504351,5.75533333333,7.289,NaN,NaN,NaN,0,0,0
1408504650,NaN,NaN,NaN,0,524.285714286,0,0,0
1408504652,4.58837209302,10.7136212625,NaN,NaN,NaN,0,0,0
1408504951,NaN,NaN,NaN,0,539.642857143,0,0,0
1408504952,11.5366666667,6.29766666667,NaN,NaN,NaN,0,0,0
1408505252,6.23578595318,7.52240802676,NaN,0,346.785714286,0,0,0
1408505551,5.572,7.25533333333,NaN,NaN,NaN,0,0,0
1408505554,NaN,NaN,NaN,0,357.857142857,0,0,0
1408505852,7.00132890365,5.57109634551,NaN,NaN,NaN,0,0,0
1408505855,NaN,NaN,NaN,0,309.642857143,0,0,0
1408506152,4.26633333333,4.78266666667,NaN,NaN,NaN,0,0,0
1408506156,NaN,NaN,NaN,0,216.785714286,0,0,0
1408506451,5.93566666667,6.338,NaN,NaN,NaN,0,0,0
1408506452,NaN,NaN,NaN,0,218.888888889,0,0,0
1408506748,NaN,NaN,NaN,0,239.642857143,0,0,0
