Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1407708151,NaN,NaN,NaN,0,638.571428571,0,0,0
1407708152,7.27892976589,3.99732441472,NaN,NaN,NaN,0,0,0
1407708452,4.76445182724,6.74352159468,NaN,NaN,NaN,0,0,0
1407708453,NaN,NaN,NaN,0,657.142857143,0,0,0
1407708752,3.46220735786,5.99130434783,NaN,NaN,NaN,0,0,0
1407708755,NaN,NaN,NaN,0,628.571428571,0,0,0
1407709051,6.34233333333,6.69866666667,NaN,0,610.37037037,0,0,0
1407709348,NaN,NaN,NaN,0,536.071428571,0,0,0
1407709351,3.457,6.00133333333,NaN,NaN,NaN,0,0,0
1407709650,NaN,NaN,NaN,0,540.714285714,0,0,0
1407709651,5.61366666667,5.22166666667,NaN,NaN,NaN,0,0,0
1407709951,4.67541528239,6.28504983389,NaN,0,547.142857143,0,0,0
1407710251,3.85233333333,5.61233333333,NaN,NaN,NaN,0,0,0
1407710253,NaN,NaN,NaN,0,533.928571429,0,0,0
1407710551,4.358,6.816,NaN,NaN,NaN,0,0,0
1407710555,NaN,NaN,NaN,0,535.357142857,0,0,0
1407710851,4.907,5.51066666667,NaN,NaN,NaN,0,0,0
1407710852,NaN,NaN,NaN,0,545.185185185,0,0,0
1407711148,NaN,NaN,NaN,0,626.071428571,0,0,0
1407711151,8.87066666667,8.955,NaN,NaN,NaN,0,0,0
1407711450,NaN,NaN,NaN,0,406.785714286,0,0,0
1407711451,6.11133333333,7.03166666667,NaN,NaN,NaN,0,0,0
1407711751,6.416,5.36566666667,NaN,0,381.785714286,0,0,0
1407712051,10.175,9.68733333333,NaN,NaN,NaN,0,0,0
1407712053,NaN,NaN,NaN,0,378.571428571,0,0,0
1407712351,10.7383333333,13.1886666667,NaN,NaN,NaN,0,0,0
1407712355,NaN,NaN,NaN,0,276.071428571,0,0,0
1407712652,4.82159468439,5.08239202658,NaN,NaN,NaN,0,0,0
1407712656,NaN,NaN,NaN,0,306.785714286,0,0,0
1407712952,3.95919732441,5.67056856187,NaN,NaN,NaN,0,0,0
1407712953,NaN,NaN,NaN,0,297.777777778,0,0,0
1407713250,NaN,NaN,NaN,0,297.5,0,0,0
1407713252,5.23189368771,6.80265780731,NaN,NaN,NaN,0,0,0
1407713551,NaN,NaN,NaN,0,290.714285714,0,0,0
1407713552,5.71571906355,6.02976588629,NaN,NaN,NaN,0,0,0
1407713851,4.96133333333,5.52933333333,NaN,NaN,NaN,0,0,0
1407713853,NaN,NaN,NaN,0,294.285714286,0,0,0
1407714152,4.3657807309,5.97674418605,NaN,NaN,NaN,0,0,0
1407714155,NaN,NaN,NaN,0,212.5,0,0,0
1407714452,4.331,5.406,NaN,NaN,NaN,0,0,0
1407714456,NaN,NaN,NaN,0,206.071428571,0,0,0
1407714752,4.171,4.77166666667,NaN,NaN,NaN,0,0,0
1407714753,NaN,NaN,NaN,0,206.296296296,0,0,0
1407715050,NaN,NaN,NaN,0,203.928571429,0,0,0
1407715051,4.419,4.99266666667,NaN,NaN,NaN,0,0,0
1407715351,5.854,4.93033333333,NaN,0,209.285714286,0,0,0
1407715651,4.44013377926,5.19531772575,NaN,NaN,NaN,0,0,0
1407715653,NaN,NaN,NaN,0,206.071428571,0,0,0
1407715951,3.92956810631,5.9073089701,NaN,NaN,NaN,0,0,0
1407715954,NaN,NaN,NaN,0,201.785714286,0,0,0
1407716251,2.92133333333,5.98366666667,NaN,NaN,NaN,0,0,0
1407716256,NaN,NaN,NaN,0,203.214285714,0,0,0
1407716551,5.23,5.94666666667,NaN,NaN,NaN,0,0,0
1407716553,NaN,NaN,NaN,0,207.407407407,0,0,0
1407716849,NaN,NaN,NaN,0,207.142857143,0,0,0
1407716851,4.59966666667,4.92633333333,NaN,NaN,NaN,0,0,0
1407717151,4.28166666667,6.49366666667,NaN,0,226.071428571,0,0,0
1407717451,4.06433333333,5.032,NaN,NaN,NaN,0,0,0
1407717453,NaN,NaN,NaN,0,306.071428571,0,0,0
1407717752,3.62325581395,6.23521594684,NaN,NaN,NaN,0,0,0
1407717754,NaN,NaN,NaN,0,296.785714286,0,0,0
1407718052,4.70033333333,5.00333333333,NaN,NaN,NaN,0,0,0
1407718056,NaN,NaN,NaN,0,296.785714286,0,0,0
1407718352,4.0983277592,5.48127090301,NaN,NaN,NaN,0,0,0
1407718353,NaN,NaN,NaN,0,294.814814815,0,0,0
1407718649,NaN,NaN,NaN,0,293.571428571,0,0,0
1407718651,4.254,5.12,NaN,NaN,NaN,0,0,0
1407718951,6.39666666667,4.549,NaN,0,257.5,0,0,0
1407719252,5.29867109635,5.6803986711,NaN,NaN,NaN,0,0,0
1407719253,NaN,NaN,NaN,0,202.142857143,0,0,0
1407719552,3.18093645485,5.8491638796,NaN,NaN,NaN,0,0,0
1407719554,NaN,NaN,NaN,0,199.642857143,0,0,0
1407719852,3.05382059801,4.58870431894,NaN,NaN,NaN,0,0,0
1407719856,NaN,NaN,NaN,0,203.571428571,0,0,0
1407720152,3.999,5.84766666667,NaN,NaN,NaN,0,0,0
1407720153,NaN,NaN,NaN,0,201.481481481,0,0,0
1407720449,NaN,NaN,NaN,0,205,0,0,0
1407720451,4.07090301003,5.09933110368,NaN,NaN,NaN,0,0,0
1407720750,NaN,NaN,NaN,0,208.928571429,0,0,0
1407720751,5.02159468439,5.61295681063,NaN,NaN,NaN,0,0,0
1407721051,4.452,5.36333333333,NaN,NaN,NaN,0,0,0
1407721052,NaN,NaN,NaN,0,221.785714286,0,0,0
1407721351,4.42133333333,5.59166666667,NaN,NaN,NaN,0,0,0
1407721353,NaN,NaN,NaN,0,222.142857143,0,0,0
1407721651,4.93,6.70966666667,NaN,NaN,NaN,0,0,0
1407721655,NaN,NaN,NaN,0,216.785714286,0,0,0
1407721951,4.11766666667,5.689,NaN,NaN,NaN,0,0,0
1407721956,NaN,NaN,NaN,0,203.571428571,0,0,0
1407722252,7.31993355482,8.85016611296,NaN,NaN,NaN,0,0,0
1407722253,NaN,NaN,NaN,0,261.851851852,0,0,0
1407722549,NaN,NaN,NaN,0,301.428571429,0,0,0
1407722552,4.50969899666,5.0508361204,NaN,NaN,NaN,0,0,0
1407722851,3.72066666667,4.66533333333,NaN,0,296.428571429,0,0,0
