Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1409608951,NaN,NaN,NaN,10,0,0,0,0
1409608952,0,686.995,NaN,NaN,NaN,0,0,0
1409609252,0,671.78361204,NaN,NaN,NaN,0,0,0
1409609258,NaN,NaN,NaN,0,91.9259259259,0,0,0
1409609552,0,616.413621262,NaN,NaN,NaN,0,0,0
1409609556,NaN,NaN,NaN,10,0,0,0,0
1409609852,0,581.534333333,NaN,NaN,NaN,0,0,0
1409609853,NaN,NaN,NaN,10,0,0,0,0
1409610149,NaN,NaN,NaN,10,0,0,0,0
1409610151,0,529.402006689,NaN,NaN,NaN,0,0,0
1409610450,NaN,NaN,NaN,10,0,0,0,0
1409610451,0,527.0089701,NaN,NaN,NaN,0,0,0
1409610747,NaN,NaN,NaN,10,0,0,0,0
1409610751,0,553.587,NaN,NaN,NaN,0,0,0
1409611051,0,605.184949833,NaN,0,89.5925925926,0,0,0
1409611351,0,591.463122924,NaN,NaN,NaN,0,0,0
1409611352,NaN,NaN,NaN,10,0,0,0,0
1409611651,0,594.199333333,NaN,NaN,NaN,0,0,0
1409611655,NaN,NaN,NaN,10,0,0,0,0
1409611951,0,555.969,NaN,NaN,NaN,0,0,0
1409611956,NaN,NaN,NaN,107.44,0,0,0,0
1409612245,NaN,NaN,NaN,7.375,0,0,0,0
1409612252,0,526.86179402,NaN,NaN,NaN,0,0,0
1409612552,0,524.681605351,NaN,NaN,NaN,0,0,0
1409612554,NaN,NaN,NaN,10,0,0,0,0
1409612851,0,527.276333333,NaN,NaN,NaN,0,0,0
1409612852,NaN,NaN,NaN,10,0,0,0,0
1409613147,NaN,NaN,NaN,10,0,0,0,0
1409613152,0,559.048504983,NaN,NaN,NaN,0,0,0
1409613452,0,497.678929766,NaN,NaN,NaN,0,0,0
1409613453,NaN,NaN,NaN,223.5,0,0,0,0
1409613751,0,491.879666667,NaN,NaN,NaN,0,0,0
1409613755,NaN,NaN,NaN,0,97.1785714286,0,0,0
1409614052,0,365.875747508,NaN,NaN,NaN,0,0,0
1409614055,NaN,NaN,NaN,10,0,0,0,0
1409614352,0,316.33277592,NaN,NaN,NaN,0,0,0
1409614353,NaN,NaN,NaN,10,0,0,0,0
1409614651,0,244.074,NaN,NaN,NaN,0,0,0
1409614652,NaN,NaN,NaN,0,105.423076923,0,0,0
1409614952,0,210.870431894,NaN,NaN,NaN,0,0,0
