Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1410818551,447.449333333,0,NaN,NaN,NaN,0,0,0
1410818851,456.871,0,NaN,NaN,NaN,0,0,0
1410819151,503.904333333,0,NaN,NaN,NaN,0,0,0
1410819451,498.603666667,0,NaN,NaN,NaN,0,0,0
1410819751,419.432,0,NaN,NaN,NaN,0,0,0
1410820051,418.51,0,NaN,NaN,NaN,0,0,0
1410820351,422.019,0,NaN,NaN,NaN,0,0,0
1410820651,412.556666667,0,NaN,NaN,NaN,0,0,0
1410820951,214.865666667,2.31366666667,NaN,NaN,NaN,0,0,0
1410821251,174.109333333,2.82833333333,NaN,NaN,NaN,0,0,0
1410821552,348.322259136,0,NaN,NaN,NaN,0,0,0
1410821852,347.979598662,0,NaN,NaN,NaN,0,0,0
1410822152,351.054152824,0,NaN,NaN,NaN,0,0,0
1410822452,431.664548495,0,NaN,NaN,NaN,0,0,0
1410822752,460.385714286,0,NaN,NaN,NaN,0,0,0
1410823052,448.937458194,0,NaN,NaN,NaN,0,0,0
1410823351,443.571760797,0,NaN,NaN,NaN,0,0,0
1410823651,411.483333333,0,NaN,NaN,NaN,0,0,0
1410823951,352.804666667,0,NaN,NaN,NaN,0,0,0
1410824251,354.624666667,0,NaN,NaN,NaN,0,0,0
1410824551,348.324414716,0,NaN,NaN,NaN,0,0,0
1410824851,343.067109635,0,NaN,NaN,NaN,0,0,0
1410825151,313.013377926,0,NaN,NaN,NaN,0,0,0
1410825451,210.265116279,0,NaN,NaN,NaN,0,0,0
1410825751,203.828666667,0,NaN,NaN,NaN,0,0,0
1410826051,204.239666667,0,NaN,NaN,NaN,0,0,0
1410826351,203.123,0,NaN,NaN,NaN,0,0,0
1410826651,289.885333333,0,NaN,NaN,NaN,0,0,0
1410826951,301.379666667,0,NaN,NaN,NaN,0,0,0
1410827251,322.487,0,NaN,NaN,NaN,0,0,0
1410827551,357.645666667,0,NaN,NaN,NaN,0,0,0
1410827851,321.046,0,NaN,NaN,NaN,0,0,0
1410828152,265.153156146,0,NaN,NaN,NaN,0,0,0
1410828452,265.133,0,NaN,NaN,NaN,0,0,0
1410828751,264.72006689,0,NaN,NaN,NaN,0,0,0
1410829051,245.42358804,0,NaN,NaN,NaN,0,0,0
1410829351,200.536666667,0,NaN,NaN,NaN,0,0,0
1410829651,200.629666667,0,NaN,NaN,NaN,0,0,0
1410829951,200.729666667,0,NaN,NaN,NaN,0,0,0
1410830251,200.659,0,NaN,NaN,NaN,0,0,0
1410830551,201.356666667,0,NaN,NaN,NaN,0,0,0
1410830851,263.649666667,0,NaN,NaN,NaN,0,0,0
1410831151,300.299666667,0,NaN,NaN,NaN,0,0,0
1410831452,295.26910299,0,NaN,NaN,NaN,0,0,0
1410831752,292.164882943,0,NaN,NaN,NaN,0,0,0
1410832052,271.057807309,0,NaN,NaN,NaN,0,0,0
1410832352,199.934113712,0,NaN,NaN,NaN,0,0,0
1410832652,199.360465116,0,NaN,NaN,NaN,0,0,0
1410832952,199.063879599,0,NaN,NaN,NaN,0,0,0
1410833252,206.41461794,0,NaN,NaN,NaN,0,0,0
1410833551,207.140468227,0,NaN,NaN,NaN,0,0,0
1410833851,227.996013289,0,NaN,NaN,NaN,0,0,0
1410834151,204.118,0,NaN,NaN,NaN,0,0,0
1410834451,203.223,0,NaN,NaN,NaN,0,0,0
1410834751,202.885333333,0,NaN,NaN,NaN,0,0,0
1410835051,229.011333333,0,NaN,NaN,NaN,0,0,0
1410835351,304.652,0,NaN,NaN,NaN,0,0,0
1410835651,360.196,0,NaN,NaN,NaN,0,0,0
1410835951,360.826333333,0,NaN,NaN,NaN,0,0,0
1410836251,357.061333333,0,NaN,NaN,NaN,0,0,0
1410836551,284.72,0,NaN,NaN,NaN,0,0,0
1410836852,265.23820598,0,NaN,NaN,NaN,0,0,0
1410837152,396.328762542,0,NaN,NaN,NaN,0,0,0
1410837452,2322.30365449,0,NaN,NaN,NaN,0,0,0
1410837752,621.450167224,0,NaN,NaN,NaN,0,0,0
1410838052,1534.28903654,0,NaN,NaN,NaN,0,0,0
1410838352,367.217725753,0,NaN,NaN,NaN,0,0,0
1410838652,393.16013289,0,NaN,NaN,NaN,0,0,0
1410838951,522.29632107,0,NaN,NaN,NaN,0,0,0
1410839251,570.554817276,0,NaN,NaN,NaN,0,0,0
1410839551,593.872666667,0,NaN,NaN,NaN,0,0,0
1410839851,584.073244147,0,NaN,NaN,NaN,0,0,0
1410840151,368.572757475,0,NaN,NaN,NaN,0,0,0
1410840451,350.167666667,0,NaN,NaN,NaN,0,0,0
1410840751,353.416666667,0,NaN,NaN,NaN,0,0,0
1410841051,419.403,0,NaN,NaN,NaN,0,0,0
1410841351,459.482333333,0,NaN,NaN,NaN,0,0,0
1410841651,435.196666667,0,NaN,NaN,NaN,0,0,0
1410841952,447.877408638,0,NaN,NaN,NaN,0,0,0
1410842252,441.185618729,0,NaN,NaN,NaN,0,0,0
1410842552,435.968770764,0,NaN,NaN,NaN,0,0,0
1410842852,432.840133779,0,NaN,NaN,NaN,0,0,0
1410843152,391.498006645,0,NaN,NaN,NaN,0,0,0
1410843452,360.35451505,0,NaN,NaN,NaN,0,0,0
1410843751,558.005647841,0,NaN,NaN,NaN,0,0,0
1410844051,537.500668896,0,NaN,NaN,NaN,0,0,0
1410844351,309.67076412,0,NaN,NaN,NaN,0,0,0
1410844651,268.965,0,NaN,NaN,NaN,0,0,0
1410844951,264.459,0,NaN,NaN,NaN,0,0,0
1410845251,208.908666667,0,NaN,NaN,NaN,0,0,0
1410845551,228.093,0,NaN,NaN,NaN,0,0,0
1410845851,260.064333333,0,NaN,NaN,NaN,0,0,0
1410846151,182.505,0,NaN,NaN,NaN,0,0,0
1410846451,154.434,0,NaN,NaN,NaN,0,0,0
1410846751,111.769333333,0,NaN,NaN,NaN,0,0,0
1410847051,8.20533333333,1.23333333333,NaN,NaN,NaN,0,0,0
1410847351,0,24.6676666667,NaN,NaN,NaN,0,0,0
1410847651,0,52.1036666667,NaN,NaN,NaN,0,0,0
1410847951,15.702,71.5666666667,NaN,NaN,NaN,0,0,0
1410848251,78.289,46.7833333333,NaN,NaN,NaN,0,0,0
1410848552,82.776744186,40.6418604651,NaN,NaN,NaN,0,0,0
1410848852,100.073244147,26.4886287625,NaN,NaN,NaN,0,0,0
1410849151,88.884717608,28.1558139535,NaN,NaN,NaN,0,0,0
1410849451,89.863,26.51,NaN,NaN,NaN,0,0,0
1410849751,12.1076666667,48.3686666667,NaN,NaN,NaN,0,0,0
1410850051,44.165,22.4643333333,NaN,NaN,NaN,0,0,0
1410850351,5.72466666667,5.207,NaN,NaN,NaN,0,0,0
