Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1409868151,NaN,NaN,NaN,0,520.37037037,0,0,0
1409868152,8.27658862876,4.72341137124,NaN,NaN,NaN,0,0,0
1409868449,NaN,NaN,NaN,0,518.928571429,0,0,0
1409868451,5.43266666667,10.0383333333,NaN,NaN,NaN,0,0,0
1409868751,5.62766666667,7.619,NaN,0,666.428571429,0,0,0
1409869051,5.37266666667,7.42733333333,NaN,NaN,NaN,0,0,0
1409869053,NaN,NaN,NaN,0,705.714285714,0,0,0
1409869351,6.40566666667,6.28133333333,NaN,NaN,NaN,0,0,0
1409869356,NaN,NaN,NaN,0,677.857142857,0,0,0
1409869651,4.20166666667,7.031,NaN,NaN,NaN,0,0,0
1409869653,NaN,NaN,NaN,0,629.62962963,0,0,0
1409869950,NaN,NaN,NaN,0,627.5,0,0,0
1409869951,6.545,5.87833333333,NaN,NaN,NaN,0,0,0
1409870252,6.1292358804,7.33754152824,NaN,NaN,NaN,0,0,0
1409870253,NaN,NaN,NaN,0,554.642857143,0,0,0
1409870552,5.81404682274,5,NaN,NaN,NaN,0,0,0
1409870555,NaN,NaN,NaN,0,517.142857143,0,0,0
1409870851,5.42133333333,7.67033333333,NaN,NaN,NaN,0,0,0
1409870852,NaN,NaN,NaN,0,514.814814815,0,0,0
1409871149,NaN,NaN,NaN,0,570.357142857,0,0,0
1409871152,5.93720930233,12.0694352159,NaN,NaN,NaN,0,0,0
1409871451,NaN,NaN,NaN,0,450.714285714,0,0,0
1409871452,11.3076923077,8.11973244147,NaN,NaN,NaN,0,0,0
1409871752,9.22458471761,5.02026578073,NaN,NaN,NaN,0,0,0
1409871753,NaN,NaN,NaN,0,420.714285714,0,0,0
1409872051,11.0518394649,12.0040133779,NaN,NaN,NaN,0,0,0
1409872054,NaN,NaN,NaN,0,358.214285714,0,0,0
1409872351,9.32657807309,11.1299003322,NaN,NaN,NaN,0,0,0
1409872356,NaN,NaN,NaN,0,222.142857143,0,0,0
1409872651,5.28795986622,7.47257525084,NaN,NaN,NaN,0,0,0
1409872654,NaN,NaN,NaN,0,202.592592593,0,0,0
1409872950,NaN,NaN,NaN,0,203.928571429,0,0,0
1409872951,5.26046511628,6.21594684385,NaN,NaN,NaN,0,0,0
1409873251,5.726,6.987,NaN,NaN,NaN,0,0,0
1409873252,NaN,NaN,NaN,0,206.428571429,0,0,0
1409873551,6.61772575251,8.50501672241,NaN,NaN,NaN,0,0,0
1409873553,NaN,NaN,NaN,0,268.214285714,0,0,0
1409873851,6.78405315615,8.99069767442,NaN,NaN,NaN,0,0,0
1409873855,NaN,NaN,NaN,0,334.285714286,0,0,0
1409874151,5.96333333333,6.222,NaN,NaN,NaN,0,0,0
1409874152,NaN,NaN,NaN,0,333.703703704,0,0,0
1409874448,NaN,NaN,NaN,0,305,0,0,0
1409874451,6.431,7.478,NaN,NaN,NaN,0,0,0
1409874750,NaN,NaN,NaN,0,300.357142857,0,0,0
