Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1410991352,9.38724832215,5.23624161074,NaN,NaN,NaN,0,0,0
1410991354,NaN,NaN,NaN,0,503.928571429,0,0,0
1410991652,5.97408637874,6.26312292359,NaN,NaN,NaN,0,0,0
1410991654,NaN,NaN,NaN,0,488.928571429,0,0,0
1410991952,5.90033444816,9.72441471572,NaN,NaN,NaN,0,0,0
1410991954,NaN,NaN,NaN,0,470,0,0,0
1410992252,5.70564784053,5.60531561462,NaN,NaN,NaN,0,0,0
1410992255,NaN,NaN,NaN,0,457.857142857,0,0,0
1410992552,8.29264214047,8.23143812709,NaN,NaN,NaN,0,0,0
1410992555,NaN,NaN,NaN,0,336.785714286,0,0,0
1410992851,4.99900332226,6.66245847176,NaN,NaN,NaN,0,0,0
1410992855,NaN,NaN,NaN,0,231.428571429,0,0,0
1410993151,5.43666666667,6.83766666667,NaN,NaN,NaN,0,0,0
1410993155,NaN,NaN,NaN,0,221.428571429,0,0,0
1410993451,5.08633333333,7.13866666667,NaN,NaN,NaN,0,0,0
1410993456,NaN,NaN,NaN,0,227.5,0,0,0
1410993751,5.545,7.39866666667,NaN,NaN,NaN,0,0,0
1410993756,NaN,NaN,NaN,0,262.142857143,0,0,0
1410994051,5.06366666667,6.65866666667,NaN,NaN,NaN,0,0,0
1410994052,NaN,NaN,NaN,0,221.481481481,0,0,0
1410994347,NaN,NaN,NaN,0,210,0,0,0
1410994351,7.12566666667,7.488,NaN,NaN,NaN,0,0,0
1410994648,NaN,NaN,NaN,0,210.714285714,0,0,0
1410994651,6.12733333333,6.167,NaN,NaN,NaN,0,0,0
1410994948,NaN,NaN,NaN,0,242.142857143,0,0,0
1410994951,7.93366666667,5.35866666667,NaN,NaN,NaN,0,0,0
1410995248,NaN,NaN,NaN,0,205.357142857,0,0,0
1410995251,5.44733333333,8.417,NaN,NaN,NaN,0,0,0
1410995548,NaN,NaN,NaN,0,241.071428571,0,0,0
1410995551,11.342,15.2796666667,NaN,NaN,NaN,0,0,0
1410995849,NaN,NaN,NaN,0,308.571428571,0,0,0
1410995852,5.74252491694,6.03687707641,NaN,NaN,NaN,0,0,0
1410996150,NaN,NaN,NaN,0,306.071428571,0,0,0
1410996152,4.90234113712,6.07190635452,NaN,NaN,NaN,0,0,0
1410996450,NaN,NaN,NaN,0,300.714285714,0,0,0
1410996451,5.005,6.695,NaN,NaN,NaN,0,0,0
1410996750,NaN,NaN,NaN,0,295,0,0,0
1410996752,6.41926910299,7.34584717608,NaN,NaN,NaN,0,0,0
1410997050,NaN,NaN,NaN,0,235.714285714,0,0,0
1410997052,5.95266666667,6.16833333333,NaN,NaN,NaN,0,0,0
1410997350,NaN,NaN,NaN,0,225.714285714,0,0,0
1410997352,6.01806020067,6.55150501672,NaN,NaN,NaN,0,0,0
1410997650,NaN,NaN,NaN,0,208.571428571,0,0,0
1410997652,4.48205980066,5.98637873754,NaN,NaN,NaN,0,0,0
1410997951,NaN,NaN,NaN,0,206.785714286,0,0,0
1410997952,5.37266666667,6.429,NaN,NaN,NaN,0,0,0
1410998251,5.39331103679,6.78628762542,NaN,0,220,0,0,0
1410998550,7.317,5.18833333333,NaN,NaN,NaN,0,0,0
1410998553,NaN,NaN,NaN,0,272.857142857,0,0,0
1410998851,3.92524916944,7.82558139535,NaN,NaN,NaN,0,0,0
1410998853,NaN,NaN,NaN,0,266.071428571,0,0,0
1410999151,4.54633333333,6.68166666667,NaN,NaN,NaN,0,0,0
1410999153,NaN,NaN,NaN,0,266.428571429,0,0,0
1410999451,4.34866666667,4.98566666667,NaN,NaN,NaN,0,0,0
1410999454,NaN,NaN,NaN,0,265,0,0,0
1410999751,5.032,6.838,NaN,NaN,NaN,0,0,0
1410999754,NaN,NaN,NaN,0,221.428571429,0,0,0
1411000051,4.83433333333,6.68566666667,NaN,NaN,NaN,0,0,0
1411000054,NaN,NaN,NaN,0,238.571428571,0,0,0
1411000351,5.69866666667,4.90566666667,NaN,NaN,NaN,0,0,0
1411000355,NaN,NaN,NaN,0,302.5,0,0,0
1411000651,5.065,6.09266666667,NaN,NaN,NaN,0,0,0
1411000655,NaN,NaN,NaN,0,298.571428571,0,0,0
1411000951,3.90566666667,6.183,NaN,NaN,NaN,0,0,0
1411000955,NaN,NaN,NaN,0,294.285714286,0,0,0
1411001252,3.65481727575,4.8803986711,NaN,NaN,NaN,0,0,0
1411001255,NaN,NaN,NaN,0,288.928571429,0,0,0
1411001552,5.36755852843,5.90133779264,NaN,NaN,NaN,0,0,0
1411001556,NaN,NaN,NaN,0,212.857142857,0,0,0
1411001852,4.53920265781,5.0803986711,NaN,NaN,NaN,0,0,0
1411001856,NaN,NaN,NaN,0,199.642857143,0,0,0
1411002152,4.90903010033,5.36220735786,NaN,0,200.37037037,0,0,0
1411002448,NaN,NaN,NaN,0,198.928571429,0,0,0
1411002451,5.482,5.383,NaN,NaN,NaN,0,0,0
1411002751,3.77,7.106,NaN,NaN,NaN,0,0,0
1411002754,NaN,NaN,NaN,0,196.551724138,0,0,0
1411003051,5.26943521595,5.45946843854,NaN,NaN,NaN,0,0,0
1411003054,NaN,NaN,NaN,0,199.259259259,0,0,0
1411003349,NaN,NaN,NaN,0,200,0,0,0
1411003351,3.75050167224,4.48695652174,NaN,NaN,NaN,0,0,0
1411003649,NaN,NaN,NaN,0,197.857142857,0,0,0
1411003651,3.50465116279,5.51328903654,NaN,NaN,NaN,0,0,0
1411003949,NaN,NaN,NaN,0,200.714285714,0,0,0
1411003951,6.71666666667,6.149,NaN,NaN,NaN,0,0,0
1411004250,NaN,NaN,NaN,0,197.5,0,0,0
1411004251,4.15466666667,5.90666666667,NaN,NaN,NaN,0,0,0
1411004550,NaN,NaN,NaN,0,228.214285714,0,0,0
