Timestamp[s],Einspeisung[W],Netztbezug[W],Solarleistung[W],Batterieladeleistung[W],Batterieentladung[W],Verbraucher 1[W],Verbraucher 2[W],Verbraucher 3[W]
1410904952,7.70536912752,5.98422818792,NaN,NaN,NaN,0,0,0
1410904959,NaN,NaN,NaN,0,321.481481481,0,0,0
1410905252,4.37674418605,5.99568106312,NaN,NaN,NaN,0,0,0
1410905254,NaN,NaN,NaN,0,317.5,0,0,0
1410905551,5.699,7.51,NaN,NaN,NaN,0,0,0
1410905554,NaN,NaN,NaN,0,315.714285714,0,0,0
1410905851,4.16555183946,6.43913043478,NaN,NaN,NaN,0,0,0
1410905854,NaN,NaN,NaN,0,312.5,0,0,0
1410906151,5.17541528239,7.26910299003,NaN,NaN,NaN,0,0,0
1410906155,NaN,NaN,NaN,0,375.357142857,0,0,0
1410906451,6.336,8.131,NaN,NaN,NaN,0,0,0
1410906455,NaN,NaN,NaN,0,380,0,0,0
1410906751,4.42966666667,5.839,NaN,NaN,NaN,0,0,0
1410906755,NaN,NaN,NaN,0,387.5,0,0,0
1410907051,6.375,8.57666666667,NaN,NaN,NaN,0,0,0
1410907055,NaN,NaN,NaN,0,418.928571429,0,0,0
1410907351,5.65466666667,6.828,NaN,NaN,NaN,0,0,0
1410907352,NaN,NaN,NaN,0,480,0,0,0
1410907651,4.692,5.66133333333,NaN,NaN,NaN,0,0,0
1410907653,NaN,NaN,NaN,0,480,0,0,0
1410907951,6.07766666667,7.56466666667,NaN,NaN,NaN,0,0,0
1410907953,NaN,NaN,NaN,0,433.333333333,0,0,0
1410908248,NaN,NaN,NaN,0,404.285714286,0,0,0
1410908251,7.1,6.43233333333,NaN,NaN,NaN,0,0,0
1410908549,NaN,NaN,NaN,0,308.571428571,0,0,0
1410908551,7.604,5.11933333333,NaN,NaN,NaN,0,0,0
1410908849,NaN,NaN,NaN,0,308.214285714,0,0,0
1410908852,4.97873754153,7.1950166113,NaN,NaN,NaN,0,0,0
1410909149,NaN,NaN,NaN,0,318.214285714,0,0,0
1410909152,9.70533333333,11.0053333333,NaN,NaN,NaN,0,0,0
1410909450,NaN,NaN,NaN,0,338.571428571,0,0,0
1410909452,6.06889632107,9.87892976589,NaN,NaN,NaN,0,0,0
1410909750,NaN,NaN,NaN,0,425,0,0,0
1410909751,9.09066666667,7.81366666667,NaN,NaN,NaN,0,0,0
1410910050,NaN,NaN,NaN,0,328.928571429,0,0,0
1410910051,5.392,8.30666666667,NaN,NaN,NaN,0,0,0
1410910351,6.5,6.87233333333,NaN,0,328.214285714,0,0,0
1410910651,9.59468438538,7.56843853821,NaN,0,234.642857143,0,0,0
1410910951,4.323,6.481,NaN,0,187.5,0,0,0
1410911251,9.24733333333,11.326,NaN,0,257.5,0,0,0
1410911551,5.33033333333,7.34333333333,NaN,0,288.928571429,0,0,0
1410911851,6.92675585284,6.07224080268,NaN,0,287.5,0,0,0
1410912150,7.80266666667,6.218,NaN,NaN,NaN,0,0,0
1410912152,NaN,NaN,NaN,0,279.285714286,0,0,0
1410912451,5.43488372093,7.37009966777,NaN,NaN,NaN,0,0,0
1410912452,NaN,NaN,NaN,0,252.5,0,0,0
1410912751,4.82133333333,7.971,NaN,NaN,NaN,0,0,0
1410912752,NaN,NaN,NaN,0,183.214285714,0,0,0
1410913051,5.527,6.534,NaN,NaN,NaN,0,0,0
1410913053,NaN,NaN,NaN,0,187.857142857,0,0,0
1410913351,5.47933333333,6.916,NaN,NaN,NaN,0,0,0
1410913353,NaN,NaN,NaN,0,184.642857143,0,0,0
1410913652,5.70930232558,6.3803986711,NaN,NaN,NaN,0,0,0
1410913653,NaN,NaN,NaN,0,184.642857143,0,0,0
1410913952,5.23010033445,5.62040133779,NaN,NaN,NaN,0,0,0
1410913953,NaN,NaN,NaN,0,186.785714286,0,0,0
1410914252,5.41528239203,7.01328903654,NaN,NaN,NaN,0,0,0
1410914253,NaN,NaN,NaN,0,184.285714286,0,0,0
1410914552,5.9602006689,7.94180602007,NaN,NaN,NaN,0,0,0
1410914553,NaN,NaN,NaN,0,193.214285714,0,0,0
1410914851,5.30333333333,7.352,NaN,NaN,NaN,0,0,0
1410914854,NaN,NaN,NaN,0,246.428571429,0,0,0
1410915151,5.38966666667,7.11633333333,NaN,NaN,NaN,0,0,0
1410915154,NaN,NaN,NaN,0,248.571428571,0,0,0
1410915451,6.44366666667,8.24366666667,NaN,NaN,NaN,0,0,0
1410915454,NaN,NaN,NaN,0,303.571428571,0,0,0
1410915751,7.35780730897,7.30265780731,NaN,NaN,NaN,0,0,0
1410915754,NaN,NaN,NaN,0,348.928571429,0,0,0
1410916051,5.443,5.85833333333,NaN,NaN,NaN,0,0,0
1410916055,NaN,NaN,NaN,0,347.5,0,0,0
1410916351,5.66466666667,7.807,NaN,NaN,NaN,0,0,0
1410916355,NaN,NaN,NaN,0,297.5,0,0,0
1410916651,6.35066666667,6.294,NaN,NaN,NaN,0,0,0
1410916655,NaN,NaN,NaN,0,269.642857143,0,0,0
1410916951,6.65418060201,7.40033444816,NaN,NaN,NaN,0,0,0
1410916955,NaN,NaN,NaN,0,190,0,0,0
1410917251,5.52624584718,6.87973421927,NaN,NaN,NaN,0,0,0
1410917255,NaN,NaN,NaN,0,190,0,0,0
1410917551,6.41033333333,6.38733333333,NaN,NaN,NaN,0,0,0
1410917556,NaN,NaN,NaN,0,188.928571429,0,0,0
1410917851,5.14533333333,6.997,NaN,NaN,NaN,0,0,0
1410917856,NaN,NaN,NaN,0,185.714285714,0,0,0
1410918151,6.03533333333,8.07966666667,NaN,NaN,NaN,0,0,0
1410918156,NaN,NaN,NaN,0,183.571428571,0,0,0
1410918451,5.307,6.17466666667,NaN,NaN,NaN,0,0,0
1410918457,NaN,NaN,NaN,0,187.5,0,0,0
1410918751,6.46166666667,7.08566666667,NaN,NaN,NaN,0,0,0
